story_id,title,description,genre,author,avg_reading_minutes,quality,publish_days_ago
S00149,The Churning: Origins,"Haunted by a temple sculptor is drawn into a sage's prophecy misread, they must confront what it truly costs. What follows changes everything.",Mythology,Rohan Menon,37.6,0.05,711
S00150,The Crystal Throne,"Driven by a fallen knight is drawn into a dying magical realm, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Fantasy,Aditya Reddy,6.1,0.8466973779505437,42
S00151,The Bookshop Romance,"Driven by a shy librarian is drawn into a long-distance promise, they must confront what it truly costs. What follows changes everything.",Romance,Rahul Menon,41.9,0.4195780834756558,153
S00152,The Vanishing Hour,"Haunted by a forensic accountant is drawn into a coded diary left behind, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mystery,Kabir Kapoor,6.5,0.7663843962937381,574
S00153,Signal from Kepler Reborn,"Haunted by a disgraced astrophysicist is drawn into an AI questioning its purpose, they must confront what it truly costs. And time is running out.",Science Fiction,Dev Mehta,17.1,0.41251422612817107,663
S00154,Feed the Well: The Reckoning,"Haunted by a skeptical paranormal blogger is drawn into a town that vanishes at night, they must confront what it truly costs. What follows changes everything.",Horror,Vani Joshi,43.0,0.3244712536937928,400
S00155,Daughters of the Empire: Legacy,"Against a young cartographer is drawn into a family divided by partition, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Aarav Singh,40.6,0.5455284432953196,324
S00156,Crossfire,"In a world where an ex-intelligence officer is drawn into a city-wide blackout hiding a heist, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Thriller,Zoya Bose,34.3,0.5802478473065669,643
S00157,Beyond the Ice Wall: Origins,"Haunted by a teenage stowaway is drawn into a treasure map with a missing corner, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Lin Reddy,30.5,0.4687283514527409,302
S00158,The Long Way Home II,"After a first-generation doctor is drawn into a mother's choice that echoes for decades, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Elena Iyer,31.4,0.5325285366784303,528
S00159,The Forest Exile: Legacy,"After a cursed warrior is drawn into a mortal chosen for a divine task, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Rohan Mehta,39.3,0.4118921322744656,560
S00160,The Runebound Oath,"Against a reluctant young mage is drawn into a cursed bloodline, they must confront what it truly costs. But every secret has its price.",Fantasy,Rahul Khan,15.6,0.6611775650146866,658
S00161,Tides of Longing: Legacy,"Haunted by an ambitious chef is drawn into a secret admirer's confession, they must confront what it truly costs. What follows changes everything.",Romance,Zoya Chatterjee,29.0,0.6064907868236031,686
S00162,The Locked Room,"Driven by a retired detective is drawn into a coded diary left behind, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mystery,Sara Bose,32.1,0.6873290002582327,388
S00163,The Last Uplink: Legacy,"Haunted by the last human translator is drawn into a black-market for memories, they must confront what it truly costs. And time is running out.",Science Fiction,Priya Mehta,39.0,0.4281374729164521,673
S00164,The Smiling Man II,"In a world where a new tenant is drawn into an entity that mimics loved ones, they must confront what it truly costs. What follows changes everything.",Horror,Elena Reddy,14.0,0.503220736157456,687
S00165,Shadows of Partition: Legacy,"Against a palace scribe is drawn into a forbidden craft in a royal court, they must confront what it truly costs. Nothing will ever be the same again.",Historical Fiction,Zoya Singh,35.3,0.98,550
S00166,The Hostage Negotiator,"Haunted by a bomb-disposal expert is drawn into an informant burned by their own agency, they must confront what it truly costs. What follows changes everything.",Thriller,Naina Kapoor,14.6,0.6800508272751419,261
S00167,The Treasure of Hampi: The Reckoning,"Driven by a treasure-hunting historian is drawn into an expedition that never returned, they must confront what it truly costs. But every secret has its price.",Adventure,Marcus Tanaka,4.3,0.4070467405877605,121
S00168,The Apology Reborn,"After an estranged son is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Aditya Chatterjee,8.7,0.5587273223605845,324
S00169,Rise of the Asura: Legacy,"When a cursed warrior is drawn into a mortal chosen for a divine task, they must confront what it truly costs. Nothing will ever be the same again.",Mythology,Priya Nair,42.2,0.8583540281961791,446
S00170,The Forgotten Realm,"Haunted by a fallen knight is drawn into an ancient prophecy, they must confront what it truly costs. Some doors, once opened, never close.",Fantasy,Meera Kapoor,40.3,0.5265000306911995,326
S00171,The Wedding Planner's Secret: Origins,"After a struggling musician is drawn into a secret admirer's confession, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Priya Petrov,24.5,0.7430878055248129,398
S00172,The Seventh Clue: Legacy,"When a retired detective is drawn into a coded diary left behind, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mystery,Aarav Petrov,7.9,0.6890201979581135,86
S00173,Ghost in the Lattice,"In a world where a rogue android is drawn into a colony ship losing its memory, they must confront what it truly costs. But every secret has its price.",Science Fiction,Priya Das,31.6,0.4024792185815321,37
S00174,Don't Open the Cellar Reborn,"Against a new tenant is drawn into a curse passed through photographs, they must confront what it truly costs. Some doors, once opened, never close.",Horror,Lin Nair,17.2,0.8677316921434552,514
S00175,The Astronomer of Ujjain,"Against a merchant's daughter is drawn into a forbidden craft in a royal court, they must confront what it truly costs. But every secret has its price.",Historical Fiction,Ishita Tanaka,7.9,0.5349713234993798,633
S00176,Blackout Protocol,"Haunted by a cyber-crime analyst is drawn into a city-wide blackout hiding a heist, they must confront what it truly costs. Nothing will ever be the same again.",Thriller,Meera Sharma,21.9,0.5575507148085265,72
S00177,The River of Gold: The Reckoning,"Driven by a teenage stowaway is drawn into a race across a dying glacier, they must confront what it truly costs. And time is running out.",Adventure,Rohan Sharma,39.3,0.43904267664369406,106
S00178,Sons of the Soil Reborn,"When a first-generation doctor is drawn into an apology thirty years late, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Priya Bose,34.2,0.6111068341290662,236
S00179,Karna's Vow: Origins,"Driven by a temple sculptor is drawn into a mortal chosen for a divine task, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Arjun Reddy,13.0,0.5022292504098995,265
S00180,The Forgotten Realm,"Driven by a fallen knight is drawn into a cursed bloodline, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Ananya Mehta,11.2,0.7854351725674915,44
S00181,Coffee at Midnight Reborn,"When a struggling musician is drawn into a secret admirer's confession, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Romance,Aditya Mehta,20.1,0.6002411724158077,323
S00182,Echoes in the Archive Reborn,"In a world where a librarian who notices everything is drawn into a witness who lies, they must confront what it truly costs. But every secret has its price.",Mystery,Naina Das,30.9,0.5541705294421145,182
S00183,Orbital Decay: The Reckoning,"Haunted by a deep-space salvager is drawn into first contact gone wrong, they must confront what it truly costs. And time is running out.",Science Fiction,Elena Bose,5.1,0.5345550077447762,511
S00184,What the Forest Keeps II,"Haunted by a skeptical paranormal blogger is drawn into an entity that mimics loved ones, they must confront what it truly costs. But every secret has its price.",Horror,Kabir Nair,35.1,0.31196294717217404,251
S00185,Letters from 1947 Reborn,"After a rebel poet is drawn into a family divided by partition, they must confront what it truly costs. Nothing will ever be the same again.",Historical Fiction,Sara Mehta,27.1,0.4559618946116669,227
S00186,The Sleeper Cell,"When a cyber-crime analyst is drawn into a conspiracy reaching the highest office, they must confront what it truly costs. But every secret has its price.",Thriller,Vikram Gupta,30.5,0.7103337684854278,604
S00187,The Desert Crossing Reborn,"In a world where a river guide is drawn into a treasure map with a missing corner, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Adventure,Lin Joshi,12.8,0.9528872281409448,43
S00188,The Apology: The Reckoning,"When a retired schoolmistress is drawn into two brothers and one farm, they must confront what it truly costs. But every secret has its price.",Drama,Marcus Iyer,12.5,0.5124850564741715,375
S00189,Daughter of the Ocean: The Reckoning,"Against a cursed warrior is drawn into a forgotten vow binding the gods, they must confront what it truly costs. But every secret has its price.",Mythology,Ananya Reddy,6.3,0.98,260
S00190,The Crystal Throne: Origins,"In a world where a fallen knight is drawn into a forbidden spell, they must confront what it truly costs. But every secret has its price.",Fantasy,Elena Gupta,42.1,0.12269249971454366,542
S00191,The Wedding Planner's Secret II,"Haunted by a small-town teacher is drawn into a love that defies family expectations, they must confront what it truly costs. And time is running out.",Romance,Ishita Mehta,34.9,0.8323014772178113,613
